Country,codmun,hdi,hdi_estimated_2016,hdi_estimated_2017,entropy_2016,entropy_2017,popularity_2016,popularity_2017,activity_2016_h0-5,activity_2016_h6-11,activity_2016_h12-17,activity_2016_h18-23,activity_2017_h0-5,activity_2017_h6-11,activity_2017_h12-17,activity_2017_h18-23,bank,commercial,embassy,government,hospital,industrial,park,paved,pharmacy,police,primary,school,secondary,supermarket,tower,unpaved
brazil,4583,0.72,0.76,0.84,2.32,2.36,27.26,29.53,0.001166667,0.091833333,0.021833332999999996,0.052000000000000005,0.001,0.09300000000000001,0.021166667000000004,0.051666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,21.0,0.0,0.0,38.0,0.0,50.0,-1.0,190.0,1456.0
brazil,4586,0.67,0.52,0.47,0.82,0.79,19.33,20.81,0.026666667,0.032,0.047,0.060833332999999996,0.0265,0.032,0.047333333,0.060833332999999996,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.0,0.0,23.0,0.0,14.0,-1.0,74.0,3.0
brazil,4587,0.77,0.62,0.68,1.42,1.39,9.06,8.68,0.043666667,0.016333333000000002,0.032,0.0745,0.043833332999999995,0.016166667,0.032333333,0.074333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,19.0,0.0,1.0,0.0,0.0,28.0,-1.0,104.0,11.0
brazil,4588,0.63,0.63,0.57,2.09,2.13,29.93,30.23,0.032833333,0.013000000000000001,0.049,0.071833333,0.032833333,0.0135,0.049,0.071666667,2.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,1.0,3.0,18.0,3.0,7.0,-1.0,41.0,7.0
brazil,4589,0.67,0.72,0.79,2.34,2.37,28.46,29.59,0.025166667,0.029833332999999997,0.061333333,0.0505,0.024833333,0.029833332999999997,0.062,0.049833333,2.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,147.0,4.0,0.0,22.0,4.0,42.0,-1.0,97.0,110.0
brazil,4590,0.88,0.71,0.79,2.32,2.37,28.01,28.88,0.0555,0.0125,0.043166667,0.055666667,0.055999999999999994,0.012166666999999999,0.042666667,0.055999999999999994,4.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,5.0,3.0,41.0,0.0,77.0,-1.0,278.0,28.0
brazil,4591,0.74,0.68,0.75,2.14,2.16,31.97,34.83,0.032333333,0.021166667000000004,0.045666667,0.067833333,0.032666667,0.0215,0.045333332999999996,0.0675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
brazil,4593,0.82,0.75,0.83,3.41,3.41,24.78,26.6,0.040666667000000004,0.029833332999999997,0.034166667000000005,0.062,0.040999999999999995,0.029666667,0.0335,0.0625,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,83.0,4.0,0.0,57.0,4.0,219.0,-1.0,204.0,60.0
brazil,4598,0.65,0.65,0.72,1.82,1.78,15.77,16.23,0.021833332999999996,0.042,0.036166667,0.066666667,0.021833332999999996,0.041833333,0.036333332999999995,0.066333333,3.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,12.0,0.0,0.0,59.0,0.0,33.0,-1.0,75.0,226.0
brazil,4601,0.73,0.49,0.44,0.85,0.84,14.58,14.76,0.014333333,0.059166667,0.048833333,0.0445,0.014666667,0.0595,0.048166667,0.044166667,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,9.0,0.0,0.0,14.0,1.0,52.0,-1.0,103.0,13.0
brazil,4602,0.79,0.68,0.74,1.22,1.15,21.15,22.62,0.028333333,0.027999999999999997,0.042333333,0.068333333,0.028666667000000003,0.027833333,0.042166667000000005,0.068166667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,37.0,0.0,0.0,23.0,0.0,0.0,-1.0,60.0,1.0
brazil,4605,0.71,0.68,0.75,2.57,2.53,28.03,26.73,0.024833333,0.028333333,0.0475,0.066,0.024333333,0.028333333,0.047333333,0.0665,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,33.0,0.0,1.0,17.0,0.0,89.0,-1.0,156.0,49.0
brazil,4607,0.64,0.61,0.55,1.63,1.57,28.82,30.41,0.035,0.025166667,0.0455,0.061333333,0.035333333,0.024333333,0.046,0.061166667,6.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,1.0,16.0,0.0,35.0,-1.0,547.0,7.0
brazil,4608,0.59,0.68,0.75,0.77,0.77,25.4,25.55,0.011333333000000001,0.026166667,0.06,0.068666667,0.011000000000000001,0.025833332999999997,0.060666667,0.069166667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,8.0,0.0,0.0,30.0,0.0,21.0,-1.0,365.0,6.0
brazil,4609,0.68,0.55,0.6,0.64,0.62,19.36,19.67,0.064666667,0.025166667,0.032666667,0.044166667,0.06483333299999999,0.025333333,0.0325,0.044000000000000004,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,8.0,0.0,27.0,-1.0,113.0,34.0
brazil,4611,0.72,0.74,0.81,3.11,3.07,26.32,27.61,0.0455,0.031166667000000002,0.049833333,0.04,0.045833333,0.0315,0.049666667000000005,0.039833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,140.0,0.0,2.0,0.0,0.0,71.0,-1.0,65.0,56.0
brazil,4612,0.71,0.66,0.72,2.64,2.64,25.77,25.46,0.031833333,0.0295,0.0505,0.055166667,0.031666667,0.0295,0.0505,0.055,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,128.0,0.0,0.0,50.0,1.0,52.0,-1.0,111.0,132.0
brazil,4613,0.76,0.72,0.79,2.97,2.94,24.55,25.55,0.038,0.0325,0.0505,0.045666667,0.0375,0.033,0.0505,0.045666667,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,234.0,4.0,1.0,118.0,3.0,238.0,-1.0,772.0,66.0
brazil,4614,0.68,0.69,0.76,3.01,3.0,26.36,28.85,0.023,0.023666667000000002,0.045,0.074833333,0.023,0.023666667000000002,0.045,0.075166667,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,36.0,0.0,1.0,55.0,1.0,126.0,-1.0,443.0,67.0
brazil,4615,0.69,0.66,0.73,2.97,2.96,15.65,14.09,0.034666667000000005,0.02,0.045666667,0.066333333,0.0345,0.02,0.046166667,0.066,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,173.0,1.0,1.0,53.0,2.0,50.0,-1.0,178.0,75.0
brazil,4616,0.76,0.55,0.6,2.21,2.26,14.37,15.18,0.024333333,0.032166667,0.0395,0.070833333,0.024333333,0.031666667,0.0395,0.071333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,116.0,0.0,0.0,7.0,0.0,60.0,-1.0,216.0,30.0
brazil,4618,0.65,0.61,0.67,0.58,0.56,16.94,15.39,0.059166667,0.014166666999999999,0.0605,0.032833333,0.059000000000000004,0.014166666999999999,0.06,0.033333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,24.0,0.0,12.0,-1.0,27.0,16.0
brazil,4619,0.67,0.67,0.73,1.3,1.25,27.38,27.9,0.039666667,0.011166667,0.055166667,0.0605,0.04,0.011333333000000001,0.055333333,0.060333332999999996,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,10.0,0.0,0.0,0.0,0.0,27.0,-1.0,82.0,7.0
brazil,4621,0.64,0.61,0.55,2.8,2.82,17.11,17.79,0.040333333,0.037833333,0.038,0.05,0.040999999999999995,0.0375,0.037666667,0.050833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,343.0,0.0,1.0,92.0,4.0,103.0,-1.0,224.0,222.0
brazil,4622,0.61,0.7,0.77,2.29,2.3,24.21,25.36,0.010333333,0.041333333,0.048166667,0.067,0.010166666999999999,0.041166667000000004,0.0485,0.067,2.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,2.0,24.0,0.0,30.0,-1.0,429.0,58.0
brazil,4623,0.55,0.56,0.62,1.76,1.77,15.32,16.18,0.0255,0.037666667,0.047833333,0.055999999999999994,0.0255,0.0375,0.0475,0.056166667,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,12.0,0.0,0.0,21.0,0.0,1.0,-1.0,125.0,21.0
brazil,4624,0.8,0.73,0.66,3.15,3.14,20.89,20.79,0.015833333,0.017833333,0.054833333,0.0785,0.015666667,0.018166667,0.054666667,0.077833333,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.0,1.0,90.0,0.0,89.0,-1.0,410.0,44.0
brazil,4625,0.62,0.49,0.54,1.02,1.02,14.14,15.1,0.001166667,0.001333333,0.1635,0.000666667,0.001,0.000833333,0.1635,0.001166667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,16.0,0.0,14.0,-1.0,170.0,6.0
brazil,4626,0.67,0.58,0.53,1.7,1.65,22.95,24.29,0.014666667,0.0145,0.062,0.075333333,0.014333333,0.014833333,0.062,0.075166667,3.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,8.0,0.0,0.0,4.0,2.0,26.0,-1.0,264.0,93.0
brazil,4629,0.78,0.75,0.83,3.69,3.67,21.12,22.09,0.0068333330000000005,0.044333332999999996,0.0465,0.069166667,0.006666666999999999,0.044333332999999996,0.046333333,0.069,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,236.0,0.0,3.0,74.0,5.0,66.0,-1.0,460.0,62.0
brazil,4630,0.76,0.72,0.79,3.18,3.19,28.59,27.03,0.049166667000000004,0.010666667,0.029833332999999997,0.077333333,0.048666667000000004,0.010833333,0.029666667,0.07766666700000001,5.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,10.0,5.0,1.0,80.0,6.0,122.0,-1.0,64.0,11.0
brazil,4631,0.76,0.56,0.62,1.27,1.34,19.62,18.81,0.0395,0.011333333000000001,0.038833333,0.0775,0.039833333,0.010333333,0.038333333,0.077833333,4.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,19.0,3.0,0.0,16.0,2.0,38.0,-1.0,360.0,6.0
brazil,4632,0.8,0.72,0.79,3.36,3.34,26.34,26.34,0.0068333330000000005,0.033333333,0.036333332999999995,0.0905,0.006166667,0.033666667000000004,0.036333332999999995,0.09066666699999999,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,108.0,0.0,2.0,38.0,0.0,227.0,-1.0,314.0,50.0
brazil,4635,0.79,0.72,0.79,3.63,3.65,28.9,28.79,0.011000000000000001,0.049333333,0.052166667,0.054666667,0.011333333000000001,0.049166667000000004,0.052166667,0.054166667,4.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,13.0,0.0,1.0,74.0,1.0,40.0,-1.0,524.0,175.0
brazil,4637,0.65,0.7,0.63,1.96,1.91,29.1,26.22,0.000833333,0.16399999999999998,0.0005,0.001333333,0.001166667,0.163166667,0.001333333,0.001333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,8.0,0.0,0.0,9.0,0.0,7.0,-1.0,72.0,10.0
brazil,4638,0.81,0.8,0.88,3.03,3.03,24.65,24.85,0.032166667,0.013999999999999999,0.047666667,0.072666667,0.032,0.014666667,0.047666667,0.072666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,28.0,0.0,0.0,17.0,0.0,42.0,-1.0,133.0,127.0
brazil,4639,0.79,0.6,0.66,2.3,2.35,17.32,18.22,0.0085,0.09783333300000001,0.022833332999999997,0.0375,0.008166666999999999,0.09733333300000001,0.023333332999999998,0.037833333,0.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,0.0,0.0,1.0,25.0,0.0,48.0,-1.0,231.0,16.0
brazil,4641,0.75,0.71,0.64,2.48,2.49,24.23,26.53,0.074166667,0.0195,0.037666667,0.035333333,0.07400000000000001,0.019666667,0.037833333,0.035333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,75.0,0.0,0.0,26.0,0.0,34.0,-1.0,56.0,9.0
brazil,4643,0.69,0.58,0.64,1.34,1.38,16.32,17.01,0.023166667000000002,0.042333333,0.040999999999999995,0.0605,0.022833332999999997,0.0425,0.040999999999999995,0.060333332999999996,5.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,7.0,1.0,1.0,16.0,0.0,53.0,-1.0,262.0,146.0
brazil,4644,0.69,0.67,0.74,2.21,2.21,28.56,30.78,0.023666667000000002,0.030333332999999997,0.060833332999999996,0.052166667,0.0235,0.030166667,0.061,0.052166667,0.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,11.0,0.0,0.0,31.0,0.0,27.0,-1.0,137.0,243.0
brazil,4647,0.6,0.58,0.64,0.9,0.92,14.16,12.78,0.017333333,0.013833333,0.065333333,0.07,0.018000000000000002,0.013333333000000001,0.065333333,0.069833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,13.0,-1.0,0.0,27.0
brazil,4648,0.79,0.63,0.57,1.28,1.22,25.37,25.82,0.027166667000000002,0.0265,0.066166667,0.046833333,0.027333332999999998,0.026833332999999997,0.065833333,0.046833333,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,0.0,0.0,2.0,28.0,1.0,14.0,-1.0,512.0,34.0
brazil,4650,0.9,0.75,0.82,4.19,4.18,24.81,23.55,0.001333333,0.07,0.0505,0.0445,0.001,0.070333333,0.050833333,0.044833332999999996,24.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,36.0,5.0,1.0,352.0,8.0,586.0,-1.0,698.0,159.0
brazil,4651,0.72,0.54,0.59,0.87,0.87,14.62,16.02,0.0415,0.024833333,0.043166667,0.056833333,0.041333333,0.025166667,0.0435,0.056833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,10.0,-1.0,118.0,57.0
brazil,4652,0.61,0.47,0.42,1.12,1.12,4.93,5.09,0.047833333,0.022166667,0.043833332999999995,0.052666667,0.047833333,0.021833332999999996,0.043833332999999995,0.053,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,9.0,0.0,0.0,50.0,0.0,0.0,-1.0,123.0,9.0
brazil,4653,0.63,0.55,0.61,2.03,2.07,13.4,12.99,0.027833333,0.030833332999999997,0.048,0.059666667,0.028166667000000003,0.031333333,0.0475,0.0595,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,30.0,0.0,0.0,0.0,0.0,7.0,-1.0,96.0,189.0
brazil,4655,0.68,0.57,0.62,1.13,1.13,10.46,10.66,0.023,0.015333333000000001,0.048833333,0.079166667,0.023,0.015833333,0.049166667000000004,0.0785,5.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,84.0,15.0,0.0,50.0,0.0,80.0,-1.0,109.0,1557.0
brazil,4656,0.66,0.6,0.54,1.46,1.54,14.26,15.68,0.024,0.013166667,0.094,0.035666667,0.023833332999999998,0.013000000000000001,0.093833333,0.035833332999999995,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,59.0,2.0
brazil,4658,0.71,0.72,0.65,2.84,2.87,23.36,22.6,0.026666667,0.0305,0.0525,0.056833333,0.027000000000000003,0.030666667,0.0525,0.0565,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,2.0,0.0,0.0,0.0,7.0,126.0,-1.0,168.0,74.0
brazil,4659,0.76,0.61,0.55,2.57,2.54,17.58,18.36,0.004,0.0335,0.073166667,0.055833333,0.004166667,0.034,0.073166667,0.0555,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,50.0,0.0,0.0,47.0,0.0,81.0,-1.0,280.0,159.0
brazil,4660,0.79,0.7,0.77,3.82,3.84,22.38,23.29,0.049333333,0.045,0.036166667,0.036000000000000004,0.049666667000000005,0.045166667,0.036166667,0.035833332999999995,3.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,97.0,6.0,3.0,121.0,9.0,124.0,-1.0,523.0,45.0
brazil,4662,0.82,0.74,0.81,3.08,3.06,20.85,19.2,0.000666667,0.027666667000000002,0.109833333,0.028333333,0.001166667,0.027833333,0.109333333,0.028666667000000003,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,32.0,2.0,3.0,65.0,2.0,66.0,-1.0,278.0,34.0
brazil,4663,0.77,0.72,0.79,3.17,3.2,29.37,28.64,0.012666667,0.016333333000000002,0.038666667,0.09916666699999999,0.012833333,0.016166667,0.038666667,0.09883333300000001,3.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,26.0,3.0,0.0,25.0,0.0,24.0,-1.0,257.0,54.0
brazil,4665,0.79,0.69,0.76,2.35,2.35,27.27,25.38,0.064166667,0.013999999999999999,0.019,0.0695,0.06383333299999999,0.013666667,0.019166667,0.069666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,12.0,0.0,0.0,30.0,0.0,39.0,-1.0,79.0,22.0
brazil,4666,0.68,0.46,0.41,1.09,1.09,12.19,12.29,0.034666667000000005,0.0465,0.042666667,0.0425,0.035166667,0.046666667,0.042333333,0.042333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,29.0,0.0,0.0,17.0,0.0,0.0,-1.0,10.0,79.0
brazil,4667,0.73,0.62,0.68,1.13,1.06,26.51,26.83,0.055666667,0.028166667000000003,0.028166667000000003,0.054833333,0.054833333,0.0285,0.028333333,0.055,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,11.0,-1.0,142.0,0.0
brazil,4672,0.78,0.49,0.54,1.18,1.14,16.83,18.1,0.0285,0.030666667,0.046666667,0.060666667,0.028999999999999998,0.030833332999999997,0.046166667,0.060833332999999996,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,16.0,0.0,41.0,-1.0,167.0,26.0
brazil,4676,0.71,0.68,0.75,2.51,2.46,20.98,21.59,0.011333333000000001,0.0395,0.076833333,0.039166667,0.011833333,0.039166667,0.0765,0.039166667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,29.0,0.0,0.0,3.0,0.0,20.0,-1.0,170.0,181.0
brazil,4677,0.82,0.71,0.64,2.73,2.74,23.83,22.31,0.040999999999999995,0.024333333,0.053666667,0.0475,0.041166667000000004,0.024166667000000003,0.054000000000000006,0.047333333,2.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,130.0,4.0,0.0,18.0,1.0,45.0,-1.0,383.0,158.0
brazil,4678,0.7,0.56,0.61,0.16,0.16,18.92,17.09,0.034666667000000005,0.026333332999999997,0.048833333,0.056833333,0.034833333,0.026000000000000002,0.049333333,0.0565,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,18.0,-1.0,231.0,10.0
brazil,4681,0.78,0.47,0.52,0.62,0.62,14.1,14.55,0.0105,0.042833333,0.051,0.062333333,0.010333333,0.043,0.051166667,0.062166667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,9.0,0.0,0.0,0.0,0.0,62.0,-1.0,138.0,29.0
brazil,4682,0.84,0.72,0.65,3.91,3.89,30.99,32.34,0.0315,0.022833332999999997,0.057999999999999996,0.054166667,0.032,0.0225,0.0575,0.054833333,0.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,26.0,3.0,1.0,75.0,4.0,310.0,-1.0,298.0,1856.0
brazil,4686,0.66,0.67,0.6,1.18,1.23,30.06,32.1,0.0165,0.038166667,0.0535,0.058333333,0.015666667,0.0385,0.053666667,0.058833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,19.0,0.0,0.0,33.0,0.0,22.0,-1.0,92.0,79.0
brazil,4687,0.78,0.65,0.71,1.95,1.95,33.7,31.88,0.038166667,0.025333333,0.050333333,0.053,0.038166667,0.025166667,0.050166667000000005,0.053166667,7.0,-1.0,0.0,0.0,2.0,-1.0,-1.0,16.0,7.0,1.0,0.0,15.0,104.0,-1.0,485.0,19.0
brazil,4688,0.77,0.67,0.74,3.01,3.02,25.12,27.23,0.033333333,0.022166667,0.057999999999999996,0.053333333,0.032833333,0.0225,0.057833333,0.053333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,297.0,1.0,0.0,62.0,2.0,201.0,-1.0,178.0,90.0
brazil,4692,0.71,0.52,0.57,0.84,0.84,10.37,10.39,0.009666667,0.039666667,0.035833332999999995,0.081333333,0.010333333,0.039833333,0.035833332999999995,0.081,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,11.0,0.0,1.0,13.0,0.0,30.0,-1.0,351.0,0.0
brazil,4693,0.68,0.55,0.61,0.8,0.76,18.33,18.06,0.026666667,0.029166667,0.054833333,0.056333333,0.026166667,0.028833333,0.055333333,0.056166667,1.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,74.0,3.0,2.0,24.0,6.0,9.0,-1.0,62.0,41.0
brazil,4695,0.6,0.62,0.68,2.03,2.02,26.85,28.15,0.0058333330000000004,0.09983333300000001,0.034166667000000005,0.026666667,0.006,0.1,0.034,0.026333332999999997,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,24.0,0.0,1.0,11.0,0.0,0.0,-1.0,90.0,10.0
brazil,4696,0.73,0.66,0.73,1.96,1.95,24.24,22.31,0.035,0.026666667,0.043833332999999995,0.061333333,0.035,0.0265,0.043666667,0.0615,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,1.0,0.0,13.0,-1.0,67.0,51.0
brazil,4697,0.67,0.53,0.58,0.87,0.9,18.43,19.42,0.027666667000000002,0.061,0.041666667000000004,0.036333332999999995,0.027833333,0.061,0.0415,0.036666667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,17.0,0.0,9.0,-1.0,551.0,41.0
brazil,4699,0.76,0.59,0.65,2.01,2.03,10.68,11.68,0.048333333,0.023166667000000002,0.040333333,0.054666667,0.048333333,0.022833332999999997,0.040999999999999995,0.054666667,3.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,31.0,1.0,0.0,17.0,5.0,73.0,-1.0,341.0,43.0
brazil,4700,0.76,0.67,0.74,2.38,2.34,26.57,27.41,0.018000000000000002,0.034166667000000005,0.050166667000000005,0.0645,0.017833333,0.034166667000000005,0.050166667000000005,0.064166667,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,1.0,0.0,0.0,31.0,0.0,75.0,-1.0,167.0,20.0
brazil,4701,0.81,0.76,0.84,3.65,3.66,26.71,29.06,0.048666667000000004,0.026000000000000002,0.044833332999999996,0.047333333,0.048333333,0.026333332999999997,0.045333332999999996,0.047,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,582.0,2.0,7.0,260.0,14.0,224.0,-1.0,1370.0,458.0
brazil,4702,0.79,0.7,0.77,2.93,2.93,19.81,18.29,0.044666667,0.016666667,0.043166667,0.062,0.045,0.0165,0.043666667,0.061833333,9.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,11.0,1.0,0.0,63.0,7.0,226.0,-1.0,128.0,55.0
brazil,4706,0.74,0.69,0.76,2.71,2.69,24.88,23.99,0.043,0.015166667,0.057833333,0.050666667,0.0435,0.015166667,0.057333333,0.0505,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,42.0,0.0,0.0,0.0,0.0,20.0,-1.0,45.0,3.0
brazil,4708,0.77,0.59,0.65,1.75,1.8,20.34,21.66,0.034333333,0.0255,0.047833333,0.058666667,0.034666667000000005,0.025666667,0.047666667,0.058666667,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,12.0,1.0,0.0,68.0,0.0,23.0,-1.0,253.0,111.0
brazil,4709,0.81,0.56,0.62,1.49,1.53,18.02,17.8,0.047333333,0.000833333,0.024,0.094333333,0.047666667,0.001,0.024166667000000003,0.093833333,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,4.0,0.0,0.0,28.0,3.0,35.0,-1.0,187.0,45.0
brazil,4710,0.74,0.61,0.55,1.09,1.04,23.63,23.29,0.001,0.001333333,0.08199999999999999,0.082333333,0.001,0.000666667,0.0825,0.0825,3.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,3.0,0.0,0.0,21.0,1.0,16.0,-1.0,23.0,42.0
brazil,4712,0.69,0.61,0.67,1.98,1.97,13.46,14.15,0.023166667000000002,0.025833332999999997,0.052833332999999996,0.0645,0.023,0.026166667,0.052833332999999996,0.06483333299999999,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,21.0,0.0,0.0,16.0,0.0,32.0,-1.0,116.0,100.0
brazil,4714,0.64,0.58,0.64,1.38,1.32,22.56,23.7,0.000833333,0.001,0.131333333,0.033666667000000004,0.000666667,0.001333333,0.1315,0.033333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,24.0,0.0,0.0,27.0,0.0,26.0,-1.0,136.0,15.0
brazil,4715,0.64,0.62,0.68,1.48,1.49,27.45,29.18,0.025833332999999997,0.008166666999999999,0.046333333,0.0865,0.026000000000000002,0.008166666999999999,0.046,0.08666666699999999,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,4.0,0.0,0.0,-1.0,158.0,0.0
brazil,4721,0.55,0.61,0.55,1.91,1.88,13.02,12.37,0.011000000000000001,0.070666667,0.042333333,0.042666667,0.010833333,0.071166667,0.042333333,0.0425,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,4.0,0.0,0.0,25.0,0.0,0.0,-1.0,28.0,44.0
brazil,4722,0.74,0.69,0.76,1.45,1.4,28.2,26.51,0.0016666670000000001,0.000833333,0.066,0.098166667,0.001,0.000666667,0.066166667,0.09866666699999999,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,9.0,0.0,13.0,-1.0,111.0,23.0
brazil,4723,0.73,0.54,0.59,1.1,1.08,24.08,21.74,0.032833333,0.030833332999999997,0.045166667,0.057999999999999996,0.032833333,0.030833332999999997,0.0455,0.057833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,9.0,0.0,0.0,40.0,0.0,3.0,-1.0,352.0,7.0
brazil,4726,0.49,0.4,0.44,1.06,1.07,12.15,12.38,0.009166667,0.0505,0.061333333,0.0455,0.009000000000000001,0.0505,0.061,0.045833333,1.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,2.0,0.0,0.0,7.0,-1.0,0.0,0.0
brazil,4729,0.76,0.5,0.45,1.0,1.03,14.88,15.58,0.046833333,0.015333333000000001,0.050666667,0.054000000000000006,0.046833333,0.015166667,0.0505,0.054333333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,6.0,0.0,0.0,21.0,0.0,18.0,-1.0,130.0,16.0
brazil,4730,0.7,0.58,0.64,0.48,0.5,13.05,14.31,0.0058333330000000004,0.046166667,0.054333333,0.060666667,0.0055,0.046666667,0.054166667,0.060666667,5.0,-1.0,0.0,0.0,1.0,-1.0,-1.0,4.0,14.0,2.0,27.0,7.0,58.0,-1.0,276.0,242.0
brazil,4734,0.83,0.73,0.81,2.46,2.45,34.87,31.98,0.051,0.0135,0.042666667,0.059333332999999995,0.050666667,0.013833333,0.042666667,0.0595,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,81.0,0.0,0.0,12.0,0.0,45.0,-1.0,108.0,55.0
brazil,4736,0.74,0.74,0.66,2.05,1.99,23.17,24.78,0.009833333,0.05,0.049166667000000004,0.057833333,0.009666667,0.049833333,0.048666667000000004,0.058833333,0.0,-1.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,27.0,0.0,26.0,-1.0,273.0,5.0
